,num_circles,experiment_number,LH,mae_all,rms_all,std_all,mae_experiment,rms_experiment,std_experiment,estimated_ecc,circle_0_index,circle_0_ecc,circle_1_index,circle_1_ecc
76,2,1,LHB,10.587881773813692,11.859565269759997,5.342850169286186,11.91912701964449,13.368204068153505,6.05337022635957,0.2721928525637166,4,0.0371828397862812,6,0.15550793560093598
77,2,1,LHB,13.283127165821648,16.143170748563076,9.173902905191081,14.56813329840262,16.867690588916595,8.502263110689897,0.2571905007787768,4,0.0371828397862812,7,0.09389228472164692
78,2,1,LHB,5.667479671324164,6.995396011102073,4.100638916957958,6.398977393518004,7.627106471174661,4.15040256359307,0.1283185503145522,4,0.0371828397862812,8,0.0996919702442314
79,2,1,LHB,14.908744974925774,16.57637089855752,7.2460606842042194,16.136268093493463,17.44170052175389,6.620707598546756,0.3177454656864235,4,0.0371828397862812,9,0.08689708645523127
80,2,1,LHB,20.03099630217829,24.239416642666,13.649487401322922,23.414529813522343,28.20552389754183,15.726136586793228,0.409230294180151,5,0.18131351012917324,6,0.15550793560093598
81,2,1,LHB,20.000084140442016,24.464364108852017,14.089064753408097,23.983400987445624,29.52140917988385,17.21365960629879,0.3945519145808213,5,0.18131351012917324,7,0.09389228472164692
82,2,1,LHB,12.342672855812273,14.586751449903137,7.773785733839476,13.59060074046777,16.523744845336907,9.398388969764705,0.2770045274969837,5,0.18131351012917324,8,0.0996919702442314
83,2,1,LHB,14.154803430136683,16.042402446893366,7.549848748304897,15.241102022998398,16.778485762507795,7.016152336375748,0.2772160992465371,5,0.18131351012917324,9,0.08689708645523127
84,2,1,LHB,14.749641634546071,17.78414453205383,9.935988546161129,17.144132219770764,21.189847142195052,12.453447407871037,0.3499442297853041,6,0.15550793560093598,7,0.09389228472164692
85,2,1,LHB,8.022688767801034,9.339041187792178,4.780601974885364,8.642585698296006,10.096314813267531,5.219318466640518,0.23639929814605817,6,0.15550793560093598,8,0.0996919702442314
86,2,1,LHB,525.2203837629983,572.9744683048691,229.0049995286046,601.3824853494439,649.0424782194119,244.1213731898986,0.9955031913633692,6,0.15550793560093598,9,0.08689708645523127
87,2,1,LHB,14.854565368942676,16.817672969564203,7.885176714000728,17.09926648747833,19.523381957575936,9.422182796549958,0.34749205890319246,7,0.09389228472164692,8,0.0996919702442314
88,2,1,LHB,41.43340067517565,46.97377535781082,22.131626236145188,44.00680070397301,48.29179623952322,19.88715856628164,0.567696122363599,7,0.09389228472164692,9,0.08689708645523127
89,2,1,LHB,27.662399990628725,32.10168265494414,16.288328828864106,29.718928571801552,34.28203946656817,17.089280690874478,0.43448600601046894,8,0.0996919702442314,9,0.08689708645523127
90,2,2,LHA,11.88103334842939,13.0557902458535,5.412458361708851,12.828612093384866,13.861553833891435,5.250655811165871,0.3191869074544861,0,0.1304566393187935,1,0.12677590706254727
91,2,2,LHA,10.236873416852852,11.388863372220635,4.991255509232141,10.917977796573116,11.882371945836049,4.689192243097737,0.2913447341716981,0,0.1304566393187935,2,0.16635940271283509
92,2,2,LHA,9.256093844361866,10.46900652476688,4.891300886265111,9.671142746760214,10.689216756688221,4.552840085402909,0.27040209162989554,0,0.1304566393187935,3,0.1914378988432138
93,2,2,LHA,15.098017933654825,16.81546052531554,7.4033483744507524,16.215195574247808,18.232402925376217,8.33594319331421,0.3713713763255828,0,0.1304566393187935,4,0.11175042151319362
94,2,2,LHA,20.403595419781453,23.499985189242842,11.659442432659734,22.41073940833257,24.906160468106204,10.866259173922991,0.398658841794377,0,0.1304566393187935,5,0.18547291752344391
95,2,2,LHA,20.888653256645725,23.133777800238885,9.941621619959667,22.613522628956776,24.523151101731276,9.487546272245737,0.41567384117108586,0,0.1304566393187935,6,0.1462719735359383
96,2,2,LHA,11.690662538672818,13.367542264670785,6.482252355827546,12.293294993013792,13.522278392729076,5.632664657620735,0.29118643199559197,0,0.1304566393187935,7,0.07008603766656277
97,2,2,LHA,15.85461021290196,17.891399256174008,8.290567069915594,17.4196512598577,18.879351695405383,7.279125663412062,0.3539901539783199,0,0.1304566393187935,8,0.06439525266760059
98,2,2,LHA,20.31616124969886,22.509305181682414,9.691357584897442,22.25050277457121,24.009059759397157,9.019427742883842,0.40568141800839996,0,0.1304566393187935,9,0.08148616306186234
99,2,2,LHA,9.806709050789937,11.057877733583844,5.109316741409178,10.304767817091774,11.274931554213408,4.575570105246648,0.2784620285326115,1,0.12677590706254727,2,0.16635940271283509
100,2,2,LHA,9.026651410519401,10.400555945602191,5.166345738582463,9.173114259001837,10.276578661159496,4.632714514223367,0.25851573439770714,1,0.12677590706254727,3,0.1914378988432138
101,2,2,LHA,13.683977549282876,15.483729843346703,7.245319060777626,14.720412657769804,17.034624688458276,8.572507769702097,0.3610172788886611,1,0.12677590706254727,4,0.11175042151319362
102,2,2,LHA,25.293983922999676,28.640213561968,13.434143447878233,28.395397028030498,31.004658070850034,12.449508010794744,0.41106670004981927,1,0.12677590706254727,5,0.18547291752344391
103,2,2,LHA,18.52728228893298,20.51816925436967,8.81674999856246,20.000586263286195,21.86866375169618,8.843924661008712,0.38831140466698044,1,0.12677590706254727,6,0.1462719735359383
104,2,2,LHA,12.506684036691315,14.03575559040772,6.370658474603091,13.496235772849156,14.56764590567938,5.483422945289184,0.29816439111577847,1,0.12677590706254727,7,0.07008603766656277
105,2,2,LHA,16.99025438089684,18.965308171317762,8.426990572290205,18.743284523834635,20.18451640055105,7.490259513708141,0.3459864195694363,1,0.12677590706254727,8,0.06439525266760059
106,2,2,LHA,32.509529611285366,36.37031125624012,16.30736107801464,34.97765458462852,38.303708461825785,15.612103051381627,0.4721852740782916,1,0.12677590706254727,9,0.08148616306186234
107,2,2,LHA,8.576108073112705,10.178152329498676,5.481346108463724,8.14063185764405,9.448377536363115,4.7960349277253895,0.23916770910121976,2,0.16635940271283509,3,0.1914378988432138
108,2,2,LHA,14.460178684636677,17.270357199600447,9.44290581389914,16.257444256566345,19.362912577420165,10.517503968406857,0.34328936966807044,2,0.16635940271283509,4,0.11175042151319362
109,2,2,LHA,30.236482660717446,33.9000458118531,15.328673209181275,33.19374163625029,36.36696920339011,14.857051027245916,0.4095223182997021,2,0.16635940271283509,5,0.18547291752344391
110,2,2,LHA,15.024241529025389,16.70808514899903,7.309738423754354,16.144361198366862,18.094939779169874,8.17229754160057,0.34469542054601865,2,0.16635940271283509,6,0.1462719735359383
111,2,2,LHA,12.64570451636974,14.091842039664376,6.2182127139169365,13.700382484642361,14.717677337548942,5.376759803702078,0.29584419552364716,2,0.16635940271283509,7,0.07008603766656277
112,2,2,LHA,17.62761322024027,19.549580497770098,8.453008328187286,19.389660288634985,20.842168554345367,7.644413904222763,0.33445074608491265,2,0.16635940271283509,8,0.06439525266760059
113,2,2,LHA,32.485909503906086,38.05316745400895,19.816892717751443,36.0761232682719,42.09368068929188,21.688505801564915,0.44078456727522264,2,0.16635940271283509,9,0.08148616306186234
