,num_circles,experiment_number,LH,mae_all,rms_all,std_all,mae_experiment,rms_experiment,std_experiment,estimated_ecc,circle_0_index,circle_0_ecc,circle_1_index,circle_1_ecc,max_mocap_ecc
0,2,1,LHA,33.89162869751206,39.98535604571565,21.217591812753536,38.03455176117103,43.06764894785745,20.20384265981818,0.27115025165772483,0,0.1371006119216228,1,0.07806846951218799,0.1371006119216228
1,2,1,LHA,18.002428952060995,21.770234513423578,12.241554745842347,20.121606459707376,25.11816828051039,15.034737485194102,0.26565114159784736,0,0.1371006119216228,2,0.069871447333609,0.1371006119216228
2,2,1,LHA,23.994131818088903,28.92053773126403,16.145561029634123,27.325730104645455,34.305311967847814,20.740272502053475,0.29636590773915417,0,0.1371006119216228,3,0.17898851763208623,0.17898851763208623
3,2,1,LHA,29.227993097177684,35.20370845985011,19.622066884950115,34.84343395306376,43.489017428227,26.023638239706518,0.3481789946798667,0,0.1371006119216228,4,0.06536005514834138,0.1371006119216228
4,2,1,LHA,6.358227518076993,7.800794044063911,4.519439184928976,6.9230813354346,8.138984290457737,4.279487130869179,0.21995232335043213,0,0.1371006119216228,5,0.12923694295775529,0.1371006119216228
5,2,1,LHA,18.17262192595264,21.084512874800808,10.69170217991627,21.1325316139686,24.87197500335892,13.116068319139265,0.33275152928629925,0,0.1371006119216228,6,0.07027940932299263,0.1371006119216228
6,2,1,LHA,13.273015497305977,15.807611085285565,8.585314661205985,15.786511704383088,19.3371636530355,11.16745030665698,0.30547390613721076,0,0.1371006119216228,7,0.10659593578976845,0.1371006119216228
7,2,1,LHA,16.872558010722674,20.228409382576505,11.158195746800075,20.14989456811405,24.957359038172633,14.725879228560348,0.3141148612702518,0,0.1371006119216228,8,0.12804699152131954,0.1371006119216228
8,2,1,LHA,11.723526952877382,13.764936067732762,7.21334740144462,13.76308126908508,16.490685571798508,9.084068725438117,0.30395722010382487,0,0.1371006119216228,9,0.1367361790349284,0.1371006119216228
9,2,1,LHA,15.923610242570224,18.494118626082308,9.405905623506825,18.539580662691026,21.86705717271122,11.59534985441122,0.3099689354460737,1,0.07806846951218799,2,0.069871447333609,0.07806846951218799
10,2,1,LHA,15.630254923822482,18.792570018295685,10.433399202027536,18.653318688330888,23.209693368568875,13.81099446725527,0.27339673471262793,1,0.07806846951218799,3,0.17898851763208623,0.17898851763208623
11,2,1,LHA,20.679666039245888,23.450842173577687,11.058635139804107,23.13275643435408,26.246254824291285,12.39925288275401,0.3536714466882561,1,0.07806846951218799,4,0.06536005514834138,0.07806846951218799
12,2,1,LHA,25.899396375154424,30.28104949147187,15.689589724005101,29.376118673562743,33.3012661473817,15.684960270766032,0.25260352469886044,1,0.07806846951218799,5,0.12923694295775529,0.12923694295775529
13,2,1,LHA,8.138963624221526,9.428396656545262,4.75940486161376,9.420124675386965,10.8853503269301,5.454548820953284,0.26005507482258927,1,0.07806846951218799,6,0.07027940932299263,0.07806846951218799
